text,label,language
dindigul viswakarma samuthayam saarbaka vazhthukal oru aan magan edutha padam na athu ithuthan,0,tamil
न ह जमल र व व द य balan हव ह त,5,tamil
thenaveddu movie pola irukkum viru virupa super jivaa anna thalapathy fan வெற்றி பெற வாழ்த்துகள் அண்ணா,0,tamil
திருவண்ணாமலை மாவட்டம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் எங்கள் மாவட்டம் ஆதரவு நிச்சயம் உண்டு தல,0,tamil
கொரியன் க்ரைம் திரில்லரின் பாதிப்பு ரொம்ப தெரியுது படமே சில கொரியன் படங்களை மிக்ஸ் பன்ன காப்பி மாதிரி தான் தெரியுது பார்ப்போம்,0,tamil
thala da thalapathi fans bayanthu dislike podurainga,2,tamil
hands up matte song kelbeku anta ansorige,0,kannada
karab guru nenu nnkn eddu masthu,0,kannada
thalaiva aaaaaaa final seen mine god,0,tamil
ikkada andhara state babu pakka surya fan pakka superb hit,5,tamil
sir plz realese telugu also sir plz plz,0,tamil
kangana ranaut is playing very real,0,tamil
aadhi bro thalapathy ah kalachitu kadasiya thala eh um kaati equal panni thapichitinga smart act,0,tamil
ayya epidi shoot pannenga ayya indha padam tried tamil bro donno how i pulled it off eppudu tisesaaru saami surya ni petti ee cinema ngk ani oka cinema tistunnaru ani telsu kani kaappaan enti,5,tamil
parthasarathi ಬಂದ್ರೆ ತಿಕಾ ದೆಂಗ್ತಿನಿ ಎಷ್ಟೇ ನಿನ್ ರೇಟು ಹಡ್ಬಿ ಸೂಳೆ ಆ ಲುಚ್ಛನ್ ಫ್ಯಾನ್ ಅಂತೇ ಅವುಂದು ತುಣ್ಣಿ ಉಣ್ಣು ಹೋಗಿ ಲೋಫರ್ ಸೂಳೆ,2,kannada
ngk pathtu inga vandhavnaga lam yaar yaaru,0,tamil
super star na adhu rajini sir mattum tha vera yarunaalayum antha patta tha vanga muditadhu da,4,tamil
சமீபகாலமாக கால்பந்தாட்டத்தை மையப்படுத்தி தமிழ் படங்கள் வருவது மகிழ்ச்சியளிக்கிறது,0,tamil
super film no doubt jai jai rajnikanth all enthiran haters,0,tamil
vera level thalaivar petta trailerhe marana kaattu kaattuthu,0,tamil
thalapathy vijay scene delete pannunga da,3,tamil
i sponsor 100 tickets for my friends,0,tamil
annanum jokerum onnu rendu perukum ore problem,0,tamil
nice trailer broo i am in telugu but tamil koncham koncham therayamu telugu lo relige pannungaa pakanam,0,tamil
lallettan suriya lve frm kerala,0,tamil
81k views and 82 likes sema masss,0,tamil
tom and jerry ethinna kallum kollam,1,tamil
enanga da kasamusa kasamusa nu oru elavum puriyala,3,tamil
en manathil ulla varigal arumaiyana seyal pramathamana sinthanai thelivana kelvi intha padathai naanum eathir paarkiren,0,tamil
ethu trailer ah ila serial ah,3,tamil
like podunga thala bloods 600k like varanum,0,tamil
therrrrrrrrrrriiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii babyyyyyyyyyyyyyyy cant beat ilayathalapathy best trailer of vijays career theri baby,0,tamil
kangana ranaut is looking so preety and beautiful,0,tamil
ini nanda gopaal maaraarude aniyanoo mattoo aanoo,5,tamil
nandri ketta ajith ungaluku billa padam moolama breakthrough kuduthathu vishnu vardhan avaru historical story ready pannitu varusa kanakka wait pandraru avarku next movie pannama again siva kuda join pandra ithu nyayama,2,tamil
now 4 million views 340k likes trending no 1 ngk nadippin naayagan suriya,0,tamil
one day night la nadakkura story mathri iruku,1,tamil
தாராபுரம் வன்னியர் சங்கம் சார்பில் வாழ்த்துகள்,0,tamil
உசிலம்பட்டி தேவர் இனத்தின் சார்பாக இந்த படம் வெற்றியடைய என்னவேனாலும் பண்ணுவோம் முடிச்ச தடுத்துப்பார்டா,4,tamil
vera level movie especially bgm,0,tamil
ரஜினியிடம் மன்னிப்பு கேட்கும் நிலை கண்டிப்பாக வரும்,3,tamil
nimdu bari ide aagoythu telegu avaru copy maadudre tm movie nodthira kannada davru own aagi maadudru kyathe thegithira,4,kannada
flat proud to be a talaivar fan rajinified sirapana taramana sambavatha inimethan paka porom,0,tamil
aniruth enbar yuvan enbar gv arumai puriyathor,0,tamil
திருநெல்வேலி மாவட்டம் கோனார் யாதவர் சமுதாயம் சார்பாக வாழ்த்துகள் நண்பா,0,tamil
vera level thala and u1 maas bgm,0,tamil
super rakist setty,5,kannada
வெற்றி மாறன் ஒரு பேட்டியில் சொன்னார் ஒரு சார்பு இருந்தால் தான் படமாக வரும் என்று எப்படி வந்திருக்கிறது,0,tamil
dislike போட்டவன் பூராவும் ரஜினி ரசிகனா தான் இருப்பான்,3,tamil
daily vandhu pakkuravanga like adi,0,tamil
paa pakka 28 maari irukkaru paa thalivar,0,tamil
rakshit macha time togondrunu sakath agi bandide,0,kannada
இதுல வந்த comentsa பா த்தாதா தெரியுது எத்தனை ஜாதி இருக்கு னு,0,tamil
adiiii super ma happie dewali,0,tamil
itha patha hero padam mathiri illa,1,tamil
vere level man inimethan thala aatttam aarempem,0,tamil
ngk first shows kanunavar like adikada,0,tamil
இப்படம் மாபெரும் வெற்றியடைய அனைத்து மக்களும் மனிதர்களே என்று என்னும் புதியதோர் உலகம் பிறந்திட இந்த ஆதிதிராவிடன் இன் வாழ்த்துக்கள்,0,tamil
apo thalaivan dan villain uu 1 vs 3 thalaivan edhire moondru perum yaar jeypa,0,tamil
trending 1st varani thukuthorai thuku potu savano,1,tamil
nambike eruvavaru nodi,4,kannada
i love song i ll supppppr,5,kannada
aiyo yenga veetla chutti tv varathey,1,tamil
படத்தை வெற்றியடைய முழு ஆதரவு அளிப்போம் தேவர் சமுதாயம் சிவகங்கை,0,tamil
nivu tiktok madilva,0,kannada
400k left for 17m views,0,tamil
pakkaaa message pola thalaivaaa we are waiting,0,tamil
மோகன் செம கூட்டி கொடுத்த வரலாறை மறைத்து ஊம்பி பெருத்தவன் என்பதை நிரூபித்துவிட்டாய் வாழ்த்துகள் மோகன் directer,2,tamil
harsith venktesh yake comedy anusathva kastadalli idhavarige help maadi punya siguthe,2,kannada
intha movie la uthaiya ku kannu theriyathu nu nenaikren,2,tamil
5k of unlike from 2k kids,3,tamil
padam asuran madhiri oduna na motta adichikuren,3,tamil
mrng wake up anathum trailer paika vantha vanka like poduinka,0,tamil
thala sema look r u virgin,1,tamil
i booked my ticket for fdfs,0,tamil
nija nija nam manegu bandidda,0,kannada
super neeya naana gopi anna is there,0,tamil
india no 1 movie ban jaye kon kon chata hai hit likes,5,tamil
thala da thalapathi fans bayanthu dislike podurainga,2,tamil
amitabh ji amitabh hai baki sab chini kam,5,tamil
paa ranjith edutha mattum thappu illaya idhumattum saadhiya thoondumnu solranunga thevudiyappasanga,4,tamil
dislikes pana badu pasany yaru therila pakka mass congrats from vijay fan,4,tamil
kaala kabali nu kevala ma illama ithu than rajini padam,4,tamil
me ha video live bhaghetla ahe aj radu nako nantar,5,kannada
velayutham movie feeling vandhavanga like podunga,4,tamil
ayuthaaa ezhthu part 2 mari lightahh irukuuu,0,tamil
karunas sir dialogue keeltharamana payaluga seruppadi to ranjith,2,tamil
unnam yaar yaar laam thoogama trailer paathutu irukinga like pannuga,0,tamil
டேய் ரஞ்சித்து பாத்துக்க இது படம் இந்த டைரக்டர் கிட்ட நாலு மொடக்கு வாங்கி குடி,2,tamil
looks promising but arjun survaram 2,4,tamil
ena da viswasam bgm mariyae iruku,2,tamil
she looks like motu cartoon,2,tamil
othaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa vera level back to the form thala,0,tamil
ulti music ajanish sir,5,kannada
teaser na ippadi irukanum bairava vijay screen presence alludhu nailed it bgm varalam varalam va bairavaa,0,tamil
dai viswasam teaser enge daw,0,tamil
vfx vera level nice colour tone,0,tamil
kolya neenobne heege heltirodna naan keliddu watch his trailer and teasers first,0,kannada
dei thalaivaru direct huh vae vechi senchitangalae da,2,tamil
eppo varnum nu sollnuma kujith fans,2,tamil
ஃபுர் ஃபுர் நகர் மோட்டு பட்லு சிங்கம் சார் கசகசா டாக்டர் ஜட்கா ஜான் ஆவான் டான் மற்றும் no 1 no 2 சார்பாக வாழ்த்துகள்,0,tamil
இப்படி ஒரு feel கொடுக்கிற படத்த பாத்து ரெம்ப நாள் ஆச்சு music க்கும் அருமை,0,tamil
உடையார் சமுதாயம் சார்பாக இந்த திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்,0,tamil
idu charitre srustiso avatara asn,0,kannada
indha teaser 1m likes varom solravanga,0,tamil
intha mari kena punda jathi veriyarkal irukiravaraikum tamil nadu orupadathu,4,tamil
is it manivannan in 0 26,0,tamil
pari erum perumal asuran entha 2 moviekku savaal,0,tamil
ondu muttinantha kathe iruva cinema,0,kannada
parota soori ya mattum potraadheenga nalla irukura padathayum naasamaakiduvaan,2,tamil
wowowowowoowowoowowoowo lets go superstar love u rajini sir,0,tamil
kerala thalapathi fans hit like,0,tamil
உங்களால இந்த மாதிரி ஜாதி படத்தை எடுக்க மட்டும் தான் தெரியும்,0,tamil
வேட்டு கவுண்டர் சார்பாக படம் வெற்றி பெற வாழ்த்துகள்,0,tamil
after infinity war ungaa trailer kudaa pakka pudikalaa,2,tamil
இதலாம் பார்க்க கூடாது தான் அந்த அம்மா போய்டாங்க,0,tamil
கொய்யால எங்க தலைவரையும் கிண்டல் பன்னி இருக்கிங்களா ஆனா நல்லா தான் இருக்கு,3,tamil
1 number superstar rajinikant sir shankar sir,0,tamil
varum paar mathavanga ellarum orama ponga ngk da,4,tamil
திருமாவளவன் அவர்கள் அடுத்த சாதி பெண்ணை திருமணம் செய்து அவர்களை பழி வாங்க வேண்டும் என்று ஒரு போதும் சொல்லியதில்லை அதற்கு ஆதாரம் கேட்டும் இதுவரை யாரும் சமர்ப்பிக்கவில்லை பொய்யான தகவலை வெய்து இப்படி பேசுவது அநியாயம் எங்கள் கருத்தியலின் படி நாங்கள் பெண்ணை சமமாக தான் நடத்துவோம் ஆனால் நீங்கள் பெண்களை புனித படுத்திவிட்டு அவர்களை ஆணவ கொலை செய்கிறீர்கள் நீங்கள் கருத்தியல் ரீதியாக சென்று கொண்டு இருக்கும் பாதை தவறு என்பது உங்களுக்கு புரியும் காலம் வெகு துளைவில் இல்லை,1,tamil
